filename,Country,VST,Proficiency_Number,lexical_density_types,lexical_density_tokens,simple_ttr_aw,simple_ttr_cw,maas_ttr_aw,maas_ttr_cw,mattr50_aw,mattr50_cw,msttr50_aw,msttr50_cw,hdd42_aw,hdd42_cw,mtld_original_aw,mtld_original_cw,mtld_ma_bi_aw,mtld_ma_bi_cw,mtld_ma_wrap_aw,mtld_ma_wrap_cw,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
W_JPN_PTJ0_044_B1_1.txt,JPN,32,2,0.6,0.395121951,0.414634146,0.62962963,0.071541954,0.055161302,0.669102564,0.725,0.695,0.68,0.704566925,0.749771464,31.80055402,48.91373239,34.31891566,29.52960526,34.47804878,40.86419753,26.375,17.58333333,9.590909091,2.75,3.25,1.833333333,0.363636364,0.666666667,1.5,0.416666667,0.333333333,0.181818182,1.25,0.681818182
W_JPN_PTJ0_046_B1_1.txt,JPN,30,2,0.597701149,0.443820225,0.488764045,0.658227848,0.061389573,0.050437191,0.720930233,0.758666667,0.726666667,0.68,0.766872995,0.777384929,47.54213037,45.4305949,45.22222222,39.93678161,47.51123596,49.30379747,13.84615385,12,7.5,1.846153846,2.4,1.6,0.375,0.6,1.153846154,0.466666667,0.133333333,0.083333333,1.066666667,0.666666667
W_JPN_PTJ0_049_B1_2.txt,JPN,33,3,0.633333333,0.462311558,0.452261307,0.619565217,0.065208793,0.053912871,0.6764,0.724186047,0.706666667,0.82,0.737945254,0.750167257,41.76017131,46,35.9078787,25.40320988,42.64321608,40.26086957,15.76923077,13.66666667,8.2,1.923076923,2.066666667,1.666666667,0.44,0.733333333,1.153846154,0.533333333,0.333333333,0.2,1.533333333,0.92
W_JPN_PTJ0_057_B1_1.txt,JPN,34,2,0.639175258,0.444444444,0.48989899,0.704545455,0.058751239,0.040224931,0.739731544,0.791282051,0.726666667,0.78,0.758255866,0.82294724,54.47161572,88,50.77156106,67.10606061,50.63131313,74.18181818,13.0625,12.29411765,7.740740741,1.6875,2.117647059,1.588235294,0.37037037,0.588235294,1.0625,0.470588235,0.352941176,0.222222222,1.647058824,1.037037037
W_JPN_PTJ0_058_B1_2.txt,JPN,36,3,0.62745098,0.443438914,0.461538462,0.653061224,0.061095597,0.046670107,0.759418605,0.851836735,0.735,0.72,0.782569798,0.791135175,62.50505051,52.09270217,59.54493671,56.99119497,54.05882353,52.90816327,15.26666667,13.47058824,7.896551724,1.933333333,2.294117647,1.705882353,0.448275862,0.764705882,1.133333333,0.470588235,0.235294118,0.137931034,1.529411765,0.896551724
W_JPN_PTJ0_067_B1_2.txt,JPN,30,3,0.567567568,0.392523364,0.345794393,0.5,0.084919284,0.081296821,0.686787879,0.654857143,0.68,0.6,0.693134506,0.658868403,38.46216216,27.66009105,41.89426028,32.44636591,39.92990654,28.95238095,19.81818182,16.76923077,7.785714286,2.545454545,2.769230769,2.153846154,0.535714286,1.153846154,1.181818182,0.615384615,0.846153846,0.392857143,2,0.928571429
W_JPN_PTJ0_069_B2_0.txt,JPN,32,4,0.573033708,0.416666667,0.43627451,0.6,0.067531631,0.059594189,0.667483871,0.685555556,0.695,0.68,0.74755421,0.747929283,37.4557377,31.31578947,33.66849817,28.77356902,34.69117647,29.75294118,7.535714286,7.535714286,6.59375,1.142857143,1.392857143,1.142857143,0.125,0.142857143,1,0.142857143,0.107142857,0.09375,0.714285714,0.625
W_JPN_PTJ0_070_A2_0.txt,JPN,28,1,0.571428571,0.438596491,0.399122807,0.52,0.071745276,0.070999164,0.672402235,0.705882353,0.68,0.68,0.73326323,0.719325388,38.88094303,36.55913978,34.28083897,39.05750067,38.32894737,39.32,12.83333333,11.55,7.451612903,1.722222222,2.2,1.55,0.387096774,0.6,1.111111111,0.55,0.15,0.096774194,1.1,0.709677419
W_JPN_PTJ0_073_B1_2.txt,JPN,28,3,0.567010309,0.377272727,0.440909091,0.662650602,0.064817674,0.048526245,0.720584795,0.778235294,0.715,0.8,0.752885497,0.782962135,44.75409836,52.02985075,45.67074495,35.94615385,44.40454545,41.69879518,11.3,11.3,8.692307692,1.3,2.1,1.3,0.230769231,0.3,1,0.25,0.4,0.307692308,1,0.769230769
W_JPN_PTJ0_075_A2_0.txt,JPN,23,1,0.548672566,0.462962963,0.418518519,0.496,0.063991105,0.069255432,0.740090498,0.685263158,0.752,0.69,0.769391197,0.724415435,48.77419355,32.46466431,47.67853899,35.57096959,48.51481481,33.6,15.55555556,14.73684211,6.829268293,2.277777778,2.578947368,2.157894737,0.512195122,1.105263158,1.055555556,0.736842105,0.263157895,0.12195122,1.894736842,0.87804878
W_JPN_PTJ0_083_A2_0.txt,JPN,33,1,0.577777778,0.433673469,0.459183673,0.611764706,0.064329157,0.057328827,0.72585034,0.733888889,0.72,0.82,0.762090251,0.741294871,49.89090909,46.91756272,46.51712329,33.94329574,48.19387755,38.03529412,9.136363636,9.136363636,6.483870968,1.409090909,1.727272727,1.409090909,0.322580645,0.454545455,1,0.318181818,0.181818182,0.129032258,0.727272727,0.516129032
W_JPN_PTJ0_089_A2_0.txt,JPN,28,1,0.582278481,0.414141414,0.398989899,0.56097561,0.075651751,0.068544285,0.686845638,0.652727273,0.68,0.64,0.702132727,0.676346852,42,28.86982249,38.07426471,24.88912899,36.96464646,25.02439024,13.73333333,13.73333333,8.24,1.666666667,2.4,1.666666667,0.4,0.666666667,1,0.466666667,0.2,0.12,1.8,1.08
W_JPN_PTJ0_093_A2_0.txt,JPN,31,1,0.555555556,0.471153846,0.389423077,0.459183673,0.076223057,0.085249724,0.744025157,0.674285714,0.75,0.74,0.742124209,0.64738718,58.6006192,32.66666667,50.42418227,32.46938776,48.92307692,30.68367347,7.482758621,7.75,6.575757576,1.137931034,1.535714286,1.178571429,0.212121212,0.25,0.965517241,0.25,0.035714286,0.03030303,0.714285714,0.606060606
W_JPN_PTJ0_098_A2_0.txt,JPN,24,1,0.604166667,0.395,0.48,0.734177215,0.060202922,0.037267293,0.659205298,0.764,0.68,0.76,0.73959367,0.839574816,34.13092551,83.21333333,32.22615039,14.51666667,32.24,69.97435897,10.63157895,10.63157895,6.965517241,1.526315789,2,1.526315789,0.310344828,0.473684211,1,0.315789474,0.105263158,0.068965517,0.736842105,0.482758621
W_JPN_PTJ0_099_A2_0.txt,JPN,25,1,0.549019608,0.412621359,0.495145631,0.658823529,0.057016829,0.048683207,0.758089172,0.781111111,0.74,0.8,0.792620972,0.781433702,52.91743119,85,55.78244057,52.72361111,52.90776699,56.8,14.13333333,12.47058824,6.625,2.133333333,2.470588235,1.882352941,0.46875,0.882352941,1.133333333,0.470588235,0.117647059,0.0625,1.235294118,0.65625
W_JPN_PTJ0_100_A2_0.txt,JPN,15,1,0.586956522,0.440191388,0.440191388,0.586956522,0.066199748,0.060001636,0.73125,0.730232558,0.76,0.7,0.770444437,0.746075692,49.9048474,46,46.93822129,43.2469697,50.25837321,42.51086957,12.64705882,10.23809524,7.166666667,1.764705882,1.666666667,1.428571429,0.3,0.428571429,1.235294118,0.428571429,0.095238095,0.066666667,1.571428571,1.1
W_JPN_PTJ0_102_A2_0.txt,JPN,20,1,0.595959596,0.497487437,0.497487437,0.595959596,0.057376279,0.056441885,0.742666667,0.7592,0.753333333,0.72,0.791162149,0.763941702,66.33333333,49.5,50.10734547,42.38706945,49.96482412,43.07070707,10.25,11.38888889,8.913043478,1.15,1.944444444,1.277777778,0.260869565,0.333333333,0.9,0.277777778,0.111111111,0.086956522,1.444444444,1.130434783
W_JPN_PTJ0_106_A2_0.txt,JPN,20,1,0.628865979,0.485576923,0.466346154,0.603960396,0.061653797,0.054512063,0.71509434,0.743076923,0.72,0.71,0.754842256,0.762386027,48.882494,50.5,45.63030303,57.08311032,45.42307692,46.95049505,11.31578947,10.75,7.678571429,1.473684211,1.7,1.4,0.214285714,0.3,1.052631579,0.25,0.3,0.214285714,1.75,1.25
W_JPN_PTJ0_108_A2_0.txt,JPN,20,1,0.642857143,0.501872659,0.419475655,0.537313433,0.064078804,0.059623791,0.696513761,0.725176471,0.696,0.68,0.752529974,0.773282658,35.15360502,38.54794521,38.42073339,36.98294519,38.05243446,34.36567164,12.90909091,12.90909091,7.675675676,1.681818182,2.136363636,1.681818182,0.405405405,0.681818182,1,0.545454545,0.227272727,0.135135135,1.681818182,1
W_JPN_PTJ0_109_A2_0.txt,JPN,20,1,0.541176471,0.435406699,0.406698565,0.505494505,0.072584366,0.077200539,0.6535,0.572380952,0.66,0.72,0.732561439,0.675240012,32.01053485,30.33333333,32.45226457,22.95614597,34.64114833,27.53846154,12.70588235,11.36842105,6.75,1.882352941,2.263157895,1.684210526,0.375,0.631578947,1.117647059,0.526315789,0.157894737,0.09375,1.473684211,0.875
W_JPN_PTJ0_111_A2_0.txt,JPN,20,1,0.571428571,0.465116279,0.358139535,0.44,0.081971631,0.089136831,0.626144578,0.562352941,0.65,0.53,0.686085266,0.608714144,30.71428571,16.85863874,32.87012987,18.375,32.9255814,18.04,14.93333333,14,6.4,2.333333333,2.625,2.1875,0.542857143,1.1875,1.066666667,0.75,0,0,2.0625,0.942857143
W_JPN_PTJ0_113_B1_1.txt,JPN,20,2,0.568965517,0.381679389,0.442748092,0.66,0.060504847,0.045114016,0.70741784,0.783921569,0.708,0.8,0.756375188,0.816835656,53.32116295,71.59090909,41.46686181,80.61111111,43.66412214,62.83,12.04545455,12.04545455,7.794117647,1.545454545,2.272727273,1.545454545,0.352941176,0.545454545,1,0.454545455,0.181818182,0.117647059,0.636363636,0.411764706
W_JPN_PTJ0_116_A2_0.txt,JPN,20,1,0.623931624,0.388888889,0.433333333,0.695238095,0.06143552,0.038643445,0.70199095,0.794285714,0.692,0.77,0.732287276,0.823762348,46.66666667,61.25,40.26367706,50.55277778,42.87777778,75.98095238,12.59090909,12.59090909,6.441860465,1.954545455,2.590909091,1.954545455,0.465116279,0.909090909,1,0.636363636,0.136363636,0.069767442,0.954545455,0.488372093
W_JPN_PTJ0_118_A2_0.txt,JPN,20,1,0.564102564,0.408866995,0.384236453,0.530120482,0.078016428,0.074840032,0.629350649,0.578235294,0.655,0.62,0.717649077,0.686858392,32.45350734,20.75,30.95173647,19.02735043,32.89655172,25.3253012,12.23529412,11.55555556,6.933333333,1.764705882,2.055555556,1.666666667,0.433333333,0.722222222,1.058823529,0.5,0.055555556,0.033333333,1.333333333,0.8
W_JPN_PTJ0_119_A2_0.txt,JPN,20,1,0.567901235,0.460784314,0.397058824,0.489361702,0.075199795,0.079720371,0.637548387,0.568,0.64,0.66,0.70281431,0.656744036,30.81050657,25.10651828,28.973652,20.3343254,30.45098039,24.68085106,9.041666667,8.346153846,7,1.291666667,1.653846154,1.192307692,0.161290323,0.192307692,1.083333333,0.192307692,0,0,0.923076923,0.774193548
W_JPN_PTJ0_122_B1_1.txt,JPN,23,2,0.56,0.41025641,0.512820513,0.7,0.05530517,0.042769903,0.721506849,0.749032258,0.7,0.76,0.7749982,0.803330931,49.69868173,67.87878788,43.57792208,54.44444444,47.97948718,66.85,10.94444444,9.380952381,6.793103448,1.611111111,1.857142857,1.380952381,0.275862069,0.380952381,1.166666667,0.428571429,0.142857143,0.103448276,0.761904762,0.551724138
W_JPN_PTJ0_123_B1_1.txt,JPN,23,2,0.603773585,0.513108614,0.397003745,0.467153285,0.068140002,0.072398462,0.72146789,0.625227273,0.716,0.62,0.769640868,0.688214626,51.55862069,34.25,48.61511462,29.64674185,51.85393258,32.09489051,15,14.21052632,8.4375,1.777777778,2.157894737,1.684210526,0.40625,0.684210526,1.055555556,0.578947368,0.368421053,0.21875,1.526315789,0.90625
W_JPN_PTJ0_124_A2_0.txt,JPN,20,1,0.597701149,0.467661692,0.432835821,0.553191489,0.068557313,0.066043947,0.698289474,0.647111111,0.705,0.66,0.735508579,0.711119229,50.25,26.58585859,40.47992579,25.89973118,41.8159204,26.12765957,15.84615385,12.11764706,8.24,1.923076923,2,1.470588235,0.28,0.411764706,1.307692308,0.470588235,0.117647059,0.08,1.529411765,1.04
W_JPN_PTJ0_128_B1_1.txt,JPN,24,2,0.605769231,0.426160338,0.438818565,0.623762376,0.06343106,0.051024472,0.684255319,0.708461538,0.695,0.73,0.772735249,0.801453599,36.96143959,41.51423488,38.36310754,30.75,39.38818565,41.66336634,12.1,10.52173913,7.5625,1.6,1.869565217,1.391304348,0.3125,0.434782609,1.15,0.434782609,0.217391304,0.15625,1.434782609,1.03125
W_JPN_PTJ0_130_A2_0.txt,JPN,20,1,0.634408602,0.46,0.372,0.513043478,0.074686674,0.068255621,0.675621891,0.683636364,0.688,0.65,0.708868004,0.702489534,37.44939271,31.24768946,36.00686462,32.15943641,35.376,29.87826087,9.769230769,9.071428571,6.35,1.538461538,1.892857143,1.428571429,0.3,0.428571429,1.076923077,0.428571429,0.107142857,0.075,0.928571429,0.65
W_JPN_PTJ0_134_A2_0.txt,JPN,29,1,0.602409639,0.433526012,0.479768786,0.666666667,0.063680882,0.050084907,0.696612903,0.793076923,0.713333333,0.82,0.731041683,0.770793076,43.25,75,38.04605551,62.25793651,37.73410405,46.44,12.85714286,11.25,7.5,1.714285714,2.125,1.5,0.333333333,0.5,1.142857143,0.5625,0,0,1.4375,0.958333333
W_JPN_PTJ0_135_A2_0.txt,JPN,23,1,0.593023256,0.495,0.43,0.515151515,0.069225611,0.072331624,0.706357616,0.672,0.7,0.68,0.72736556,0.672893407,50,25.43119266,42.73039817,29.00767527,40.89,27.49494949,14.85714286,14.85714286,9.043478261,1.642857143,2.5,1.642857143,0.391304348,0.642857143,1,0.5,0.428571429,0.260869565,1.642857143,1
W_JPN_PTJ0_137_B1_2.txt,JPN,32,3,0.615384615,0.495145631,0.504854369,0.62745098,0.055441708,0.050172628,0.738853503,0.740754717,0.78,0.74,0.745102964,0.772680257,55.02066773,45.23076923,52.34199488,44.28139445,53.03398058,45.23529412,17.25,14.78571429,7.392857143,2.333333333,3,2,0.464285714,0.928571429,1.166666667,0.714285714,0.071428571,0.035714286,1.714285714,0.857142857
W_JPN_PTJ0_138_B1_1.txt,JPN,25,2,0.641509434,0.43627451,0.519607843,0.764044944,0.053300231,0.0307572,0.746709677,0.8485,0.725,0.86,0.792093193,0.874413369,60.54385965,105.6133333,54.77065791,13.5,54.94607843,93.05952381,12.11764706,12.11764706,7.62962963,1.588235294,2.294117647,1.588235294,0.37037037,0.588235294,1,0.529411765,0,0,1.294117647,0.814814815
W_JPN_PTJ0_142_B1_1.txt,JPN,33,2,0.6,0.455958549,0.362694301,0.477272727,0.084318238,0.084959611,0.664861111,0.651794872,0.66,0.68,0.701645003,0.653878277,32.75151515,29.33333333,36.86338167,29.04272727,35.57512953,25.95454545,13.2,11,8.25,1.6,1.888888889,1.333333333,0.25,0.333333333,1.2,0.277777778,0.333333333,0.25,0.777777778,0.583333333
W_JPN_PTJ0_146_A2_0.txt,JPN,31,1,0.632075472,0.440329218,0.436213992,0.626168224,0.063309257,0.049366028,0.731546392,0.769655172,0.735,0.75,0.750808261,0.793019626,52.26536313,56.07994924,50.76847291,57.24508102,49.44855967,55.53271028,17.92857143,17.92857143,7.382352941,2.428571429,3.428571429,2.428571429,0.411764706,1,1,0.785714286,0.642857143,0.264705882,1.5,0.617647059
W_JPN_PTJ0_149_B1_1.txt,JPN,26,2,0.603603604,0.459227468,0.47639485,0.626168224,0.057461001,0.049366028,0.791847826,0.790344828,0.815,0.75,0.800536211,0.803862561,71.95588235,56.10820452,67.32834225,58.35834502,64.44206009,59.42990654,11.85,11.28571429,7.64516129,1.55,2,1.476190476,0.35483871,0.523809524,1.05,0.428571429,0.285714286,0.193548387,1.095238095,0.741935484
W_JPN_PTJ0_151_A2_0.txt,JPN,24,1,0.55,0.426086957,0.434782609,0.56122449,0.06485183,0.063269753,0.742209945,0.728979592,0.75,0.64,0.763914679,0.735253325,59.89059081,35.50881057,44.71915333,30.13050601,46.33478261,32.09183673,10.125,9.72,7.59375,1.333333333,1.48,1.28,0.21875,0.28,1.041666667,0.24,0.16,0.125,1.04,0.8125
W_JPN_PTJ0_161_A2_0.txt,JPN,21,1,0.62745098,0.453744493,0.449339207,0.621359223,0.062589548,0.051007418,0.685617978,0.741481481,0.69,0.71,0.758922834,0.81668919,37.83333333,50.35945486,33.56933355,35.82638889,35.10572687,47.80582524,10.9047619,8.807692308,6.939393939,1.571428571,1.538461538,1.269230769,0.212121212,0.269230769,1.238095238,0.269230769,0.076923077,0.060606061,0.807692308,0.636363636
W_JPN_PTJ0_163_A2_0.txt,JPN,23,1,0.617021277,0.460869565,0.408695652,0.547169811,0.069669562,0.063843629,0.713480663,0.696842105,0.72,0.69,0.731440979,0.733480856,46,39.05263158,43.32278857,38.29367816,43.00869565,34.73584906,15.73333333,14.75,7.612903226,2.066666667,2.75,1.9375,0.516129032,1,1.066666667,0.75,0.375,0.193548387,2.0625,1.064516129
W_JPN_PTJ0_164_B1_1.txt,JPN,19,2,0.525641026,0.41,0.39,0.5,0.077234287,0.082188373,0.665695364,0.630909091,0.655,0.56,0.677292875,0.63982755,36.59090909,23.79274611,34.44167084,28.43448068,32.95,26.51219512,12.17647059,11.5,6.272727273,1.941176471,2.111111111,1.833333333,0.424242424,0.777777778,1.058823529,0.666666667,0.055555556,0.03030303,1.277777778,0.696969697
W_JPN_PTJ0_167_A2_0.txt,JPN,26,1,0.621359223,0.459090909,0.468181818,0.633663366,0.060067217,0.049321981,0.731929825,0.785384615,0.715,0.77,0.768511838,0.801761602,45.21352313,50.5,49.18093645,61.48768473,55.15,61.81188119,13.75,12.94117647,7.333333333,1.875,2.411764706,1.764705882,0.433333333,0.764705882,1.0625,0.588235294,0.176470588,0.1,1.529411765,0.866666667
W_JPN_PTJ0_168_B1_2.txt,JPN,21,3,0.619047619,0.443089431,0.426829268,0.596330275,0.064679653,0.054085129,0.719187817,0.801,0.685,0.75,0.725637015,0.768474903,49.2,47.9178744,45.26595322,55.60307018,43.15853659,48.44954128,14.22222222,12.8,8.533333333,1.666666667,2.3,1.5,0.3,0.45,1.111111111,0.35,0.05,0.033333333,1.5,1
W_JPN_PTJ0_170_B1_2.txt,JPN,22,3,0.594339623,0.479262673,0.488479263,0.605769231,0.056997867,0.053507898,0.717738095,0.680363636,0.735,0.72,0.76389063,0.744111303,54.25,42.82352941,44.16312849,31.37200957,44.359447,40.02884615,11.47368421,9.909090909,7.032258065,1.631578947,1.727272727,1.409090909,0.258064516,0.363636364,1.157894737,0.363636364,0.090909091,0.064516129,0.772727273,0.548387097
W_JPN_PTJ0_171_B1_1.txt,JPN,20,2,0.646551724,0.508547009,0.495726496,0.630252101,0.054293228,0.046539131,0.724324324,0.742857143,0.735,0.74,0.784765973,0.783447578,58.5,43.84210526,45.14534154,33.53365385,47.90598291,46.49579832,9.916666667,9.916666667,7.4375,1.333333333,1.666666667,1.333333333,0.21875,0.291666667,1,0.25,0.25,0.1875,0.875,0.65625
W_JPN_PTJ0_172_B1_1.txt,JPN,26,2,0.689320388,0.472440945,0.405511811,0.591666667,0.067781641,0.052723382,0.712780488,0.783943662,0.688,0.74,0.756182317,0.789840478,46.75219124,44.66257669,43.76361001,45.0528169,44.98425197,50.19166667,23.54545455,21.58333333,8.633333333,2.727272727,4.083333333,2.5,0.6,1.5,1.090909091,0.916666667,0.416666667,0.166666667,2.583333333,1.033333333
W_JPN_PTJ0_173_B1_1.txt,JPN,23,2,0.576576577,0.430555556,0.513888889,0.688172043,0.053054688,0.041885448,0.728622754,0.79,0.735,0.74,0.773264398,0.823432613,43.2,46.68525896,50.01152995,45.46549137,47.97685185,58.23655914,9.652173913,9.25,6.342857143,1.52173913,1.666666667,1.458333333,0.228571429,0.333333333,1.043478261,0.333333333,0.083333333,0.057142857,0.75,0.514285714
W_JPN_PTJ0_175_B1_1.txt,JPN,19,2,0.638888889,0.480392157,0.529411765,0.704081633,0.051778429,0.038430695,0.771225806,0.841632653,0.755,0.76,0.786935853,0.828807685,55.59124088,51.77358491,64.14539808,27.65948276,59.09313725,67.09183673,11.72222222,10.55,7.275862069,1.611111111,1.8,1.45,0.310344828,0.45,1.111111111,0.5,0.3,0.206896552,1.2,0.827586207
W_JPN_PTJ0_177_B1_2.txt,JPN,29,3,0.617021277,0.5,0.435185185,0.537037037,0.066302292,0.065298193,0.716287425,0.717966102,0.75,0.69,0.762422546,0.724868565,49.12635379,46.45810056,40.94792246,40.63118132,42.64351852,41.16666667,13.11764706,12.38888889,6.96875,1.882352941,2.277777778,1.777777778,0.34375,0.611111111,1.058823529,0.555555556,0.444444444,0.25,1.444444444,0.8125
W_JPN_PTJ0_178_B1_1.txt,JPN,24,2,0.578947368,0.412935323,0.378109453,0.530120482,0.079624013,0.074840032,0.603289474,0.613529412,0.6,0.62,0.652060241,0.655873704,25.46606335,21.87866109,27.17514124,19.00420168,26.39303483,20.48192771,13.375,13.375,8.230769231,1.625,2.5625,1.625,0.384615385,0.625,1,0.5625,0.0625,0.038461538,1.625,1
W_JPN_PTJ0_181_A2_0.txt,JPN,24,1,0.5375,0.436893204,0.388349515,0.477777778,0.076723693,0.083992851,0.655286624,0.588780488,0.64,0.6,0.725759196,0.631803516,41.2,22.5,36.7018048,18.48924629,38.44174757,20.07777778,11.72222222,11.72222222,7.275862069,1.611111111,2.166666667,1.611111111,0.379310345,0.611111111,1,0.555555556,0.055555556,0.034482759,1.222222222,0.75862069
W_JPN_PTJ0_183_A2_0.txt,JPN,22,1,0.663366337,0.47715736,0.512690355,0.712765957,0.05511268,0.037771444,0.765405405,0.863111111,0.773333333,0.76,0.777585157,0.840093255,65.66666667,91.63259259,63.75771341,94,57.14213198,62.85106383,12,11.33333333,7.555555556,1.588235294,2.055555556,1.5,0.333333333,0.5,1.058823529,0.388888889,0.111111111,0.074074074,1.666666667,1.111111111
W_JPN_PTJ0_184_A2_0.txt,JPN,18,1,0.644444444,0.512820513,0.461538462,0.58,0.064030425,0.059143002,0.730684932,0.747058824,0.74,0.69,0.744548573,0.739735737,50.77680525,50,46.63603511,53.03703704,45.17948718,42.96,14.42857143,13.46666667,11.22222222,1.285714286,1.866666667,1.2,0.333333333,0.4,1.071428571,0.4,0.133333333,0.111111111,2,1.666666667
W_JPN_PTJ0_192_A2_0.txt,JPN,21,1,0.588888889,0.482758621,0.517241379,0.630952381,0.057032523,0.054013361,0.74112,0.717714286,0.786666667,0.72,0.772105791,0.74315263,58,42,49.70545682,35.376443,50.24137931,38.82142857,11.11764706,11.11764706,7.269230769,1.529411765,1.882352941,1.529411765,0.192307692,0.294117647,1,0.235294118,0.176470588,0.115384615,1.117647059,0.730769231
W_JPN_PTJ0_195_B1_1.txt,JPN,30,2,0.608247423,0.517412935,0.482587065,0.567307692,0.05964967,0.060510251,0.707894737,0.684727273,0.725,0.7,0.768045187,0.725042781,50.25,34.43243243,41.43217275,31.19985688,47.19402985,34.24038462,15.07142857,11.10526316,8.44,1.785714286,2,1.315789474,0.28,0.368421053,1.357142857,0.473684211,0.263157895,0.2,1.578947368,1.2
W_JPN_PTJ0_200_B1_1.txt,JPN,25,2,0.639344262,0.427509294,0.453531599,0.67826087,0.058165671,0.039704276,0.737909091,0.819090909,0.724,0.83,0.760760002,0.839848783,46.9025641,88.62385321,51.88178007,90.32657658,53.7732342,86.51304348,16.875,14.21052632,7.941176471,2.125,2.157894737,1.789473684,0.470588235,0.842105263,1.1875,0.473684211,0.105263158,0.058823529,1.684210526,0.941176471
W_JPN_PTJ0_206_A2_0.txt,JPN,17,1,0.618421053,0.43877551,0.387755102,0.546511628,0.078303805,0.070117761,0.659727891,0.708648649,0.653333333,0.68,0.698585895,0.69000175,39.2,29.72839506,34.23209483,35.32398721,32.49489796,32.05813953,14.57142857,12.75,7.285714286,2,2.125,1.75,0.392857143,0.6875,1.142857143,0.625,0.25,0.142857143,1.625,0.928571429
W_JPN_PTJ0_214_A2_0.txt,JPN,23,1,0.606741573,0.415458937,0.429951691,0.627906977,0.068344439,0.054005703,0.719746835,0.773513514,0.7,0.76,0.746637713,0.767175405,48.16620499,43,41.95944213,51.29636591,42.09661836,43.72093023,21.1,16.23076923,8.44,2.5,3.153846154,1.923076923,0.52,1,1.3,0.615384615,0.615384615,0.32,1.615384615,0.84
W_JPN_PTJ0_215_B1_1.txt,JPN,21,2,0.555555556,0.458715596,0.45412844,0.55,0.062691579,0.064909328,0.75147929,0.678823529,0.72,0.67,0.772668244,0.706706261,55.76744186,39.43661972,53.52805802,32.10225885,54.74311927,32.05,13.9375,13.11764706,11.15,1.25,2.176470588,1.176470588,0.15,0.176470588,1.0625,0.176470588,0.529411765,0.45,1.294117647,1.1
W_JPN_PTJ0_216_B1_2.txt,JPN,31,3,0.587155963,0.412621359,0.529126214,0.752941176,0.051632738,0.033105102,0.790700637,0.831666667,0.765,0.78,0.792989943,0.857063548,60.37359098,96.33333333,63.46091891,0,66.86893204,89,16.38461538,16.38461538,9.681818182,1.692307692,2.538461538,1.692307692,0.454545455,0.769230769,1,0.538461538,0.384615385,0.227272727,1.461538462,0.863636364
W_JPN_PTJ0_218_B1_2.txt,JPN,28,3,0.565656566,0.435779817,0.45412844,0.589473684,0.062691579,0.05868388,0.675147929,0.650434783,0.69,0.7,0.733654303,0.724945815,34.07940447,42.44680851,31.87377044,25.6436865,38.06880734,34.11578947,14.125,14.125,9.04,1.5625,2.9375,1.5625,0.36,0.5625,1,0.5625,0.0625,0.04,1.125,0.72
W_JPN_PTJ0_223_B1_1.txt,JPN,22,2,0.649484536,0.454545455,0.48989899,0.7,0.058751239,0.040560192,0.734362416,0.787317073,0.76,0.78,0.756742864,0.80973183,56.95890411,90,44.31036632,70.90384615,46.68686869,61.4,12.11764706,11.44444444,6.64516129,1.823529412,1.777777778,1.722222222,0.35483871,0.611111111,1.058823529,0.5,0.333333333,0.193548387,1.5,0.870967742
W_JPN_PTJ0_225_B1_1.txt,JPN,21,2,0.571428571,0.431111111,0.497777778,0.659793814,0.054758268,0.045751147,0.750454545,0.752083333,0.745,0.7,0.799241154,0.81512408,50.26595745,54.51824818,54.14361739,51.29807692,51.48444444,53.58762887,13.58823529,11.55,7.965517241,1.705882353,1.85,1.45,0.310344828,0.45,1.176470588,0.5,0.05,0.034482759,1.2,0.827586207
W_JPN_PTJ0_226_A2_0.txt,JPN,22,1,0.540229885,0.416666667,0.3625,0.47,0.077786486,0.081975536,0.684293194,0.625490196,0.68,0.58,0.721526457,0.662473098,34.28571429,26.709062,36.34594632,24.11885118,35.90833333,22.92,13.05263158,12.4,8.857142857,1.473684211,2.15,1.4,0.321428571,0.45,1.052631579,0.35,0.25,0.178571429,1.2,0.857142857
W_JPN_PTJ0_228_A2_0.txt,JPN,20,1,0.633333333,0.487437186,0.452261307,0.587628866,0.065208793,0.058495454,0.677733333,0.659583333,0.686666667,0.72,0.738161269,0.763059822,39.8,48.98019802,32.03033206,26.20728793,31.74874372,28.83505155,12.05882353,11.38888889,9.761904762,1.235294118,1.833333333,1.166666667,0.19047619,0.222222222,1.058823529,0.222222222,0.166666667,0.142857143,0.833333333,0.714285714
W_JPN_PTJ0_232_B1_1.txt,JPN,27,2,0.602409639,0.415384615,0.425641026,0.617283951,0.070735742,0.057522485,0.67,0.718125,0.666666667,0.7,0.713631882,0.731836985,39.98201439,40.5,35.6537037,41.54545455,36.15897436,38.13580247,18.27272727,15.46153846,8.04,2.272727273,2.538461538,1.923076923,0.48,0.923076923,1.181818182,0.538461538,0,0,1.846153846,0.96
